url,title,date_extracted,content,category
https://www.1tv.ru/news/2008-04-15/193939-prezident_rossii_prinyal_otstavku_gubernatora_irkutskoy_oblasti_aleksandra_tishanina,Президент России принял отставку губернатора Иркутской области Александра Тишанина,2008-04-15,Об этом сообщила пресс-служба Кремля. Ранее Тишанин подал прошение об отставке по собственному желанию в связи с переходом на новую работу. Александр Тишанин возглавлял регион с 2005 года.,
https://www.1tv.ru/news/2008-04-15/193937-v_buryatii_nayden_trehletniy_malysh_kotoryy_bluzhdal_v_lesu_pochti_troe_sutok,"В Бурятии найден трeхлетний малыш, который блуждал в лесу почти трое суток",2008-04-15,"Местные жители называют случившееся чудом — малыш находился в сибирском лесу без пищи и воды, потеряв ботинки — и всe это при ночных морозах в минус 15 градусов.",
https://www.1tv.ru/news/2008-04-15/193936-v_moskve_zavershilsya_ix_s_ezd_edinoy_rossii,В Москве завершился IX съезд «Единой России»,2008-04-15,В его работе приняли участие действующий глава государства Владимир Путин и избранный президент Дмитрий Медведев. В зал заседания они вошли вместе с лидерами «Единой России».,
https://www.1tv.ru/news/2008-04-15/193935-na_sahaline_izdan_bukvar_dlya_odnogo_iz_samyh_malochislennyh_severnyh_narodov,На Сахалине издан букварь для одного из самых малочисленных северных народов,2008-04-15,Сейчас на языке уильта в мире говорят не более трeхсот человек. Учeным пришлось проделать титаническую работу — на создание нового алфавита ушло 15 лет.,
https://www.1tv.ru/news/2008-04-15/193934-reys_blokadnyh_tramvaev_v_peterburge_posvyatili_veteranam_voyny,Рейс «блокадных» трамваев в Петербурге посвятили ветеранам войны,2008-04-15,"Они сумели в самый разгар блокады восстановить трамвайное движение. Именно в этот день, в апреле 1942 года по улицам Северной столицы вновь начал ходить транспорт.",
https://www.1tv.ru/news/2008-04-15/193933-v_moskve_startovala_politiko_ekonomicheskaya_igra_dlya_molodezhi_komanda_21,В Москве стартовала политико-экономическая игра для молодeжи «Команда 21»,2008-04-15,"Она проводится в рамках всероссийского образовательного проекта «Кадры для модернизации страны». В игре, которая продлится три дня, участвуют студенты двадцати вузов столицы.",
https://www.1tv.ru/news/2008-04-15/193932-v_buryatii_spasli_malchika_kotoryy_troe_sutok_provel_odin_v_zabaykalskoy_tayge,"В Бурятии спасли мальчика, который трое суток провел один в забайкальской тайге",2008-04-15,"Он помещен в реанимацию. Трехлетнего Дениса Орлова нашли в лесу, неподалeку от дома. По предварительным данным, он заблудился и сильно замeрз.",
https://www.1tv.ru/news/2008-04-16/194015-znamenitaya_kollektsiya_rostropovicha_vishnevskoy_predstala_v_konstantinovskom_dvortse,Знаменитая коллекция Ростроповича-Вишневской предстала в Константиновском дворце,2008-04-16,"Журналистам впервые была представлена коллекция Мстислава Ростроповича и Галины Вишневской, размещенная в Константиновском дворце в Стрельне.",
https://www.1tv.ru/news/2008-04-16/194013-poltora_milliarda_rubley_budet_vydeleno_na_granty_po_sotsialnym_proektam,Полтора миллиарда рублей будет выделено на гранты по социальным проектам,2008-04-16,"Распоряжение об этом подписал Владимир Путин. Деньги будут распределяться по итогам конкурсов. В них примут участие программы в области образования, культуры, охраны здоровья и развития гражданского общества.",
https://www.1tv.ru/news/2008-04-16/194012-analiticheskaya_programma_odnako_s_mihailom_leontievym,Аналитическая программа «Однако» с Михаилом Леонтьевым от 16.04.2008,2008-04-16,"Ведущий: Однако, здравствуйте!",
https://www.1tv.ru/news/2008-04-16/194011-v_rostovskoy_oblasti_militsionery_okazalis_v_roli_geroev_gogolevskogo_revizora,В Ростовской области милиционеры оказались в роли героев гоголевского «Ревизора»,2008-04-16,"Двадцатидевятилетний мошенник с несколькими судимостями сумел убедить сотрудников правоохранительных органов в том, что он — ответственный работник Генпрокуратуры приехал из Москвы проверить деятельность ГИБДД.",
https://www.1tv.ru/news/2008-04-16/194010-na_vostoke_rossii_prodolzhayut_bushevat_silnye_pozhary,На Востоке России продолжают бушевать сильные пожары,2008-04-16,Только за последние сутки в Уральском регионе возникло 365 новых очагов огня на площади в 5 тысяч гектаров.,
https://www.1tv.ru/news/2008-04-16/194009-na_vostoke_kaliningradskoy_oblasti_budet_postroena_novaya_aes,На востоке Калининградской области будет построена новая АЭС,2008-04-16,"Как сообщил глава Росатома Сергей Кириенко, работы на площадке начнутся только после получения результатов всех экспертиз. Поэтому конкретная дата, когда этот проект стартует, не известна.",
https://www.1tv.ru/news/2008-04-16/194007-rossiya_okazhet_podderzhku_naseleniyu_abhazii_i_yuzhnoy_osetii,Россия окажет поддержку населению Абхазии и Южной Осетии,2008-04-16,"Совет Безопасности ООН одобрил резолюцию, в соответствии, с которой мандат международных наблюдателей в зоне грузино-абхазского конфликта продлeн ещe на полгода — до 15 октября.",
https://www.1tv.ru/news/2008-04-16/194006-sistema_zdravoohraneniya_v_rossii_dolzhna_stat_bolee_effektivnoy_i_sovremennoy,Система здравоохранения в России должна стать более эффективной и современной,2008-04-16,Об этом заявил Дмитрий Медведев. Избранный Президент провел совещание по вопросам развития медицины и социального страхования.,
https://www.1tv.ru/news/2008-04-16/194005-nachalsya_dvuhdnevnyy_rabochiy_vizit_prezidenta_putina_v_liviyu,Начался двухдневный рабочий визит Президента Путина в Ливию,2008-04-16,Это первая за всю историю двусторонних отношений поездка главы российского государства в эту страну.,
https://www.1tv.ru/news/2008-04-16/194004-v_nekotoryh_rossiyskih_regionah_rezko_sokratilis_zapasy_preparatov_dlya_narkoza,В некоторых российских регионах резко сократились запасы препаратов для наркоза,2008-04-16,"В российских средствах массовой информации одной из самых обсуждаемых тем стала проблема возможного дефицита препаратов, которые используются при операциях под общим наркозом.",
https://www.1tv.ru/news/2008-04-16/194003-vladimir_pozner_vypustil_knigu_odnoetazhnaya_amerika,Владимир Познер выпустил книгу «Одноэтажная Америка».,2008-04-16,Телеведущий Первого канала Владимир Познер выпустил книгу «Одноэтажная Америка».,
https://www.1tv.ru/news/2008-04-16/194002-v_konstantinovskom_dvortse_pokazyvayut_eksponaty_iz_kollektsii_vykuplennoy_usmanovym,"В Константиновском дворце показывают экспонаты из коллекции, выкупленной Усмановым",2008-04-16,"Коллекция Мстислава Ростроповича и Галины Вишневской, которая недавно переехала в Константиновский дворец, была впервые показана не только искусствоведам.",
https://www.1tv.ru/news/2008-04-17/194082-v_moskve_vruchayut_kinopremii_mtv,В Москве вручают кинопремии MTV,2008-04-17,"В кинотеатре «Пушкинский» собрались все самые известные российские артисты. Специальный гость церемонии — Пэрис Хилтон. По традиции, победителей определяло не жюри, а зрители. Они выбирали лучший фильм, актеров, и самый красивый кинопоцелуй.",
https://www.1tv.ru/news/2008-04-17/194080-v_blagoveschenske_vzyat_pod_strazhu_ministr_zdravoohraneniya_amurskoy_oblasti,В Благовещенске взят под стражу министр здравоохранения Амурской области,2008-04-17,"Следствие заинтересовал способ передвижения высокопоставленного чиновника и тип самолета, который был использован для, якобы, медицинского рейса.",
https://www.1tv.ru/news/2008-04-17/194078-u_olimpiyskoy_stroyki_poyavilsya_novyy_rukovoditel,У олимпийской стройки появился новый руководитель,2008-04-17,"У госкорпорации, которая занимается подготовкой к Олимпиаде 2014 года, сегодня сменился руководитель. Место Семена Вайнштока на этом посту занял бывший мэр Сочи Виктор Колодяжный. Теперь он будет контролировать работы по строительству спортивных объектов. Новый глава компании уже заявил, что не планирует кадровых перестановок.",
https://www.1tv.ru/news/2008-04-17/194075-itogi_vizita_vladimira_putina_v_liviyu,Итоги визита Владимира Путина в Ливию,2008-04-17,"На Сардинию Владимир Путин прилетел из Ливии. В Триполи в рамках его визита были подписаны важные двусторонние документы и заключены миллиардные контракты. Членам Российской делегации пришлось вести переговоры в весьма необычных условиях — в бедуинском шатре, с пучком травы вместо кондиционера и огнeм костра вместо обогревателя.",
https://www.1tv.ru/news/2008-04-17/194073-novyy_povorot_v_sudbe_evgeniya_adamova,Новый поворот в судьбе Евгения Адамова,2008-04-17,"Сегодня Евгений Адамов вышел на свободу. Мосгорсуд изменил приговор экс-министру атомной промышленности. Но сам Адамов решением суда не удовлетворен, и судя по его первым высказываниям после освобождения — это дело еще не закончено.",
https://www.1tv.ru/news/2008-04-17/194071-na_yuge_indii_nachalsya_ezhegodnyy_vesenniy_festival_slonov,На юге Индии начался ежегодный весенний Фестиваль слонов,2008-04-17,На протяжении трех дней многочисленые туристы и местные жители будут любоваться процессиями великолепно украшенных слонов. Этот праздник — своего рода соревнование между двумя храмами города.,
https://www.1tv.ru/news/2008-04-17/194070-sotni_bezhentsev_iz_tibeta_grozyat_isportit_estafetu_olimpiyskogo_ognya,Сотни беженцев из Тибета грозят испортить эстафету олимпийского огня,2008-04-17,"Эстафета олимпийского огня по мере приближения к границам Китая всe больше напоминает полицейскую спецоперацию. Этой ночью факел доставили в Индию, где проживают десятки тысяч беженцев из Тибета. В целях безопасности центральные улицы Дели обнесли железными заграждениями, вдоль которых расставлены усиленные наряды полиции. Но, несмотря на принятые меры, избежать беспорядков не удалось.",
https://www.1tv.ru/news/2008-04-17/194069-v_vyborgskom_rayone_leningradskoy_oblasti_proizoshla_krupnaya_avtoavariya,В Выборгском районе Ленинградской области произошла крупная автоавария,2008-04-17,Жертвами аварии стали 3 человека. Ещe 11 получили травмы. Утром на трассе Скандинавия недалеко от посeлка Толоконниково рейсовый автобус лоб в лоб столкнулся с военным автомобилем КРАЗ.,
https://www.1tv.ru/news/2008-04-17/194068-v_kaluge_chastichno_obrushilsya_staryy_most_cherez_oku,В Калуге частично обрушился старый мост через Оку,2008-04-17,При проведении монтажных работ несколько пролeтов конструкции вместе с краном неожиданно рухнули в воду. Один рабочий погиб на месте. Четверых строителей в тяжeлом состоянии доставили в больницу.,
https://www.1tv.ru/news/2008-04-18/194144-yunaya_amerikanka_napisala_pismo_prezidentu_rossii_i_priehala_v_peterburg,Юная американка написала письмо Президенту России и приехала в Петербург,2008-04-18,"Саманта Смит, так зовут юную спортсменку — тезка знаменитой американской девочки, которая в самый разгар Холодной войны написала письмо Юрию Андропову и потом, по его приглашению, приехала в Советский Союз.",
https://www.1tv.ru/news/2008-04-18/194143-v_sredney_polose_rossii_budut_snova_vyraschivat_kukuruzu,В Средней полосе России будут снова выращивать кукурузу,2008-04-18,Об этом сегодня шла речь в Калужской области на выездном заседании президиума Сельхозакадемии.,
https://www.1tv.ru/news/2008-04-18/194142-v_novo_ogareve_prohodit_vstrecha_vladimira_putina_s_mahmudom_abbasom,В Ново-Огареве проходит встреча Владимира Путина с Махмудом Аббасом,2008-04-18,"Президент России вернулся в столицу около часа назад из Италии, где был с рабочей поездкой.",
https://www.1tv.ru/news/2008-04-18/194141-v_blizhayshie_dni_nachnetsya_konkurs_na_poluchenie_prezidentskih_grantov,В ближайшие дни начнется конкурс на получение президентских грантов,2008-04-18,Заявки от соискателей принимаются до октября. А до 25 декабря деньги должны быть распределены между победителями.,
https://www.1tv.ru/news/2008-04-18/194140-dmitriy_medvedev_schitaet_chto_byurokraticheskaya_sistema_meshaet_razvitiyu_strany,"Дмитрий Медведев считает, что бюрократическая система мешает развитию страны",2008-04-18,В России необходимо разработать объективный прогноз научно-технологического развития страны до 2030 года.,
https://www.1tv.ru/news/2008-04-18/194139-situatsiya_s_lesnymi_pozharami_v_regionah_blizka_k_katastraficheskoy,Ситуация с лесными пожарами в регионах близка к катастрафической,2008-04-18,Горят десятки тысяч гектаров леса. В том числе реликтовые деревья и целые дачные поселки.,
https://www.1tv.ru/news/2008-04-18/194138-rashid_nurgaliev_provel_zasedanie_shtaba_mvd_posvyaschennoe_meram_po_zaschite_detey,"Рашид Нургалиев провел заседание штаба МВД, посвященное мерам по защите детей",2008-04-18,"По словам Нургалиева, помимо ужесточения уголовного наказания за преступления против несовершеннолетних, необходимо ввести и временные ограничения, когда дети могут находиться на улице без взрослых.",
https://www.1tv.ru/news/2008-04-18/194137-prezident_putin_dal_ryad_porucheniy_kotorye_dolzhny_uluchshit_otnosheniya_s_gruziey,"Президент Путин дал ряд поручений, которые должны улучшить отношения с Грузией",2008-04-18,Об этом сообщили в российском министерстве иностранных дел.,
https://www.1tv.ru/news/2008-04-18/194136-na_sardinii_zavershilas_neformalnaya_vstrecha_vladimira_putina_i_silvio_berluskoni,На Сардинии завершилась неформальная встреча Владимира Путина и Сильвио Берлускони,2008-04-18,"Российский президент прилетел на остров, чтобы лично поздравить своего друга с победой на выборах и обсудить перспективы российско-итальянских отношений.",
https://www.1tv.ru/news/2008-04-18/194135-v_tolyatti_rassleduyut_smert_pyatimesyachnogo_malysha_v_gorodskoy_bolnitse,В Тольятти расследуют смерть пятимесячного малыша в городской больнице,2008-04-18,В Тольятти расследуют случай некомпетентности и равнодушия персонала детской больницы №1.,
https://www.1tv.ru/news/2008-04-18/194134-tehasskaya_politsiya_zaderzhala_muzhchinu_pohitivshego_alligatora,"Техасская полиция задержала мужчину, похитившего аллигатора",2008-04-18,"Курьезный случай в американском штате Техас. Местная дорожная полиция остановила на трассе автомобиль, водитель которого нарушил правила дорожного движения.",
https://www.1tv.ru/news/2008-04-18/194133-v_moskve_prohodit_mezhdunarodnyy_festival_fitnesa,В Москве проходит международный фестиваль фитнеса,2008-04-18,"Это особенно актуально весной, когда многие хотят поправить фигуру после зимы.",
https://www.1tv.ru/news/2008-04-18/194132-v_uvd_yugo_vostochnogo_okruga_moskvy_proshel_den_donora,В УВД Юго-Восточного округа Москвы прошeл «День донора»,2008-04-18,"Милиционеры сдавали кровь для пациентов Российской детской клинической больницы. Медики, которые приехали для сбора крови в Управление внутренних дел, столкнулись с некоторой проблемой.",
https://www.1tv.ru/news/2008-04-18/194131-v_tomsk_neozhidanno_vernulis_nastoyaschie_sibirskie_morozy,В Томск неожиданно вернулись настоящие сибирские морозы,2008-04-18,2 дня назад в городе начался сильнейший снегопад. Метель продолжается до сих пор. На улицах выросли огромные сугробы.,
https://www.1tv.ru/news/2008-04-18/194130-v_moskve_presechena_popytka_prodazhi_kartiny_pohischennoy_chetyre_goda_nazad_v_slovenii,"В Москве пресечена попытка продажи картины, похищенной четыре года назад в Словении",2008-04-18,"Как сообщили в Департаменте по борьбе с организованной преступностью, оперативники вышли на след человека, который занимался подпольным сбытом антикварной живописи.",
https://www.1tv.ru/news/2008-04-19/194176-s_zahodom_solntsa_nachalos_prazdnovanie_pesaha_iudeyskoy_pashi,"С заходом солнца, началось празднование Песаха — иудейской Пасхи",2008-04-19,К сегодняшнему дню московские кулинары получили заказы на приготовление нескольких тонн главного праздничного блюда — мацы.,
https://www.1tv.ru/news/2008-04-19/194175-sportsmenku_iz_ssha_samantu_smit_priglasili_v_smolnyy,Спортсменку из США Саманту Смит пригласили в Смольный,2008-04-19,Там ее приняла губернатор Северной столицы Валентина Матвиенко.,
https://www.1tv.ru/news/2008-04-19/194174-aleksandra_petrova_prinyali_v_akademiyu_hudozhestv,Александра Петрова приняли в Академию художеств,2008-04-19,"Знаменитый аниматор, единственный российский режиссер, чьи работы четырежды попадали в число оскаровских номинантов, и лауреат премии американской киноакадемии Александр Петров взял новую высоту.",
https://www.1tv.ru/news/2008-04-19/194172-v_krasnodare_otmechayut_godovschinu_reabilitatsii_kazakov,В Краснодаре отмечают годовщину реабилитации казаков,2008-04-19,"На Кубани прошли масштабные торжества, посвящeнные 17 годовщине реабилитации казачества.",
https://www.1tv.ru/news/2008-04-19/194170-v_moskve_prostilis_s_narodnym_artistom_rossii_mihailom_tanichem,В Москве простились с народным артистом России Михаилом Таничем,2008-04-19,Поэта похоронили на Ваганьковском кладбище. Утром гражданская панихида состоялась в Доме кино.,
https://www.1tv.ru/news/2008-04-19/194169-v_moskve_proveryali_gotovnost_shkolnikov_k_sdache_edinogo_gosekzamena,В Москве проверяли готовность школьников к сдаче Единого Госэкзамена,2008-04-19,"В этом году ЕГЭ впервые будет проводиться во всех субъектах Федерации — к эксперименту подключились последние три региона — Чеченская республика, Приморский край и Нижегородская область.",
https://www.1tv.ru/news/2008-04-19/194168-v_kazani_pochti_nedelyu_ne_mogut_pogasit_silnyy_pozhar_na_svalke,В Казани почти неделю не могут погасить сильный пожар на свалке,2008-04-19,Тяжелая ситуация сложилась в Казани. Там пятый день горит городская свалка. Едкий дым плотно накрыл окраины города.,
https://www.1tv.ru/news/2008-04-19/194167-ekipazh_16_ekspeditsii_na_mks_vozvratilsya_na_zemlyu,Экипаж 16 экспедиции на МКС возвратился на Землю,2008-04-19,Специалистам Центра управления полeтами и поисково-спасательной службе пришлось изрядно поволноваться.,
https://www.1tv.ru/news/2008-04-19/194166-doli_telekanalov_18_aprelya_2008_goda,Доли телеканалов 18 апреля 2008 года,2008-04-19,С 14 января Первый канал начинает регулярно публиковать данные Службы телеизмерений. Данные могут быть использованы любым средством массовой информации при обязательном уведомлении Дирекции общественных связей Первого канала по адресу pr@1tv.ru.,
https://www.1tv.ru/news/2008-04-19/194164-v_moskve_proschayutsya_s_mihailom_tanichem,В Москве прощаются с Михаилом Таничем,2008-04-19,"Известный поэт скончался в четверг на 85 году жизни. Песни на его стихи знали и любили миллионы. Он писал для Иосифа Кобзона, Аллы Пугачевой, Ларисы Долиной, Муслима Магомаева.",
https://www.1tv.ru/news/2008-04-19/194163-samye_krupnye_mezhdunarodnye_ucheniya_v_oblasti_pozharotusheniya_ogon_4_zavershilis,Самые крупные международные учения в области пожаротушения «Огонь-4» завершились,2008-04-19,"В них приняли участие представители стран Евросоюза. Однако сенсацией тренировок стало показательное выступление российского самолета-амфибии Бе-200. На предельно низкой высоте он точечным сбросом воды затушил один из очагов пожара. Такие самолeты, а также 2 самых крупных в мире противопожарных вертолета Ми-26 могут войти в состав авиационной Евроэскадрильи. Как сообщил глава российского МЧС Сергей Шойгу в ходе круглого стола в рамках учений, она может быть сформирована уже в конце лета.",
https://www.1tv.ru/news/2008-04-20/194197-dali_vyshku_novye_dogovorennosti_o_sotrudnichestve_rossii_i_livii,Дали вышку — новые договоренности о сотрудничестве России и Ливии,2008-04-20,"Международным событием недели стал визит в Ливию Президента России Владимира Путина, первый в истории визит главы российского государства в эту страну.",
https://www.1tv.ru/news/2008-04-20/194196-chem_rossiya_pomozhet_svoim_grazhdanam_v_nepriznannyh_respublikah,Чем Россия поможет своим гражданам в непризнанных республиках,2008-04-20,На этой неделе президент России дал поручения Правительству по организации взаимодействия с властями Абхазии и Южной Осетии.,
https://www.1tv.ru/news/2008-04-20/194195-v_gostinnom_dvore_proshel_forum_edinoy_rossii_strategiya_2020,В Гостинном дворе прошел форум «Единой России» «Стратегия 2020»,2008-04-20,"Перед началом съезда в Гостином дворе к удивлению публики оказалось множество известных в стране людей, не являющихся членами партии «Единая Россия» — все они участвовали в организованном единороссами форуме, посвященном стратегии развития страны до 2020 года.",
https://www.1tv.ru/news/2008-04-20/194194-vladimir_putin_vozglavit_samuyu_krupnuyu_partiyu_strany,Владимир Путин возглавит самую крупную партию страны,2008-04-20,Главное политическое событие недели произошло на съезде Единой России в минувший вторник — Владимир Путин принял предложение стать председателем самой влиятельной политической партии страны.,
https://www.1tv.ru/news/2008-04-20/194193-ministr_oborony_ispanii_posetila_voennosluzhaschih_raskvartirovannyh_v_afganistane,"Министр обороны Испании посетила военнослужащих, расквартированных в Афганистане",2008-04-20,"Визит к солдатам, участвующим в боевых действиях, отменять не стали, даже несмотря на «интересное положение» главы оборонного ведомства. Сейчас Карме — на седьмом месяце беременности. В Афганистан ее сопровождает гинеколог и целая бригада врачей.",
https://www.1tv.ru/news/2008-04-20/194192-15_chelovek_pogibli_v_rezultate_pozhara_v_nochnom_klube_v_stolitse_ekvadora_kito,15 человек погибли в результате пожара в ночном клубе в столице Эквадора Кито,2008-04-20,"В результате пожара 15 человек погибли, 35 — получили ранения. Всего в забитом до отказа зале находились более 200 человек. Все они в основном — молодые люди, пришедшие на рок-концерт. Потушить пожар удалось лишь через час после его начала.",
https://www.1tv.ru/news/2008-04-20/194190-pravoslavnye_otmechayut_vhod_gospoden_v_ierusalim,Православные отмечают Вход Господень в Иерусалим,2008-04-20,С раннего утра во всех храмах проходят торжественные богослужения. В Москве литургию в храме Христа Спасителя совершил Патриарх Алексий Второй. Этот день напоминает об одном из самых значительных событий евангельской истории — приходе Иисуса Христа в Иерусалим незадолго до Пасхи.,
https://www.1tv.ru/news/2008-04-20/194189-v_abhazii_obestochen_shtab_rossiyskih_mirotvortsev,В Абхазии обесточен штаб российских миротворцев,2008-04-20,"Штаб российских миротворцев в Зугдидском районе, а также некоторые посты в зоне грузино-абхазского конфликта обесточены. Электроэнергию отключила чешская компания «Энерго-Про Джорджия», которая распределяет электричество в регионах Грузии.",
https://www.1tv.ru/news/2008-04-20/194188-v_abhazii_sbit_gruzinskiy_samolet_razvedchik,В Абхазии сбит грузинский самолет-разведчик,2008-04-20,"Абхазские военные заявили, что над Галльским районом республики был сбит самолет-разведчик иностранного производства, который принадлежал Грузии.",
https://www.1tv.ru/news/2008-04-20/194187-doli_telekanalov_19_aprelya_2008_goda,Доли телеканалов 19 апреля 2008 года,2008-04-20,С 14 января Первый канал начинает регулярно публиковать данные Службы телеизмерений. Данные могут быть использованы любым средством массовой информации при обязательном уведомлении Дирекции общественных связей Первого канала по адресу pr@1tv.ru.,
https://www.1tv.ru/news/2008-04-20/194186-v_germanii_sobralis_obladateli_samyh_roskoshnyh_borod_i_usov,В Германии собрались обладатели самых роскошных бород и усов,2008-04-20,"Перед началом смотра компетентному жюри пришлось проверять растительность на лице участников на подлинность — уже на этом этапе отсеялись двое. Награды вручались в трех номинациях: «Лучшая эспаньолка», «Мушкетерский стиль» и «Свободный дизайн».",
https://www.1tv.ru/news/2008-04-20/194184-kitayskaya_diaspora_vstala_na_zaschitu_predstoyaschih_olimpiyskih_igr,Китайская диаспора встала на защиту предстоящих Олимпийских игр,2008-04-20,Китайская диаспора встала на защиту предстоящих Олимпийских игр,
https://www.1tv.ru/news/2008-04-21/194263-koordinatsionnaya_komissiya_mezhdunarodnogo_olimpiyskogo_komiteta_pribyla_v_sochi,Координационная комиссия Международного олимпийского комитета прибыла в Сочи,2008-04-21,Комиссия МОК оценит подготовку города к Олимпийским играм 2014 года. Уже завтра эксперты приступят к работе — на вторник у них запланирована встреча с участниками сегодняшнего заседания президиума Совета при президенте России по подготовке к Олимпиаде.,
https://www.1tv.ru/news/2008-04-21/194262-v_litve_zakroetsya_ignalinskaya_atomnaya_stantsiya,В Литве закроется Игналинская атомная станция,2008-04-21,"Болгария потребовала от ЕС удвоить выплаты за закрытие четырех ядерных реакторов на АЭС в Козлодуе. В Евросоюзе эту атомную станцию сочли «небезопасной». В качестве компенсации Болгарии пообещали выделить 550 миллионов евро. Однако убытки страны, по оценкам экспертов, превысят полтора миллиарда. И теперь София требует от ЕС увеличить компенсацию вдвое.",
https://www.1tv.ru/news/2008-04-21/194261-piraty_trebuyut_vykup_za_ispanskiy_korabl_zahvachennyy_u_beregov_somali,"Пираты требуют выкуп за испанский корабль, захваченный у берегов Сомали",2008-04-21,Сомалийские пираты потребовали выкуп за заложников. Накануне у берегов Восточной Африки вновь был захвачен корабль. На этот раз в плену у пиратов оказался экипаж испанской рыболовецкой шхуны: 13 граждан Испании и столько же выходцев из африканских стран.,
https://www.1tv.ru/news/2008-04-21/194260-voronezhskaya_kompaniya_dorogo_zaplatit_za_to_chto_pozhilym_v_ney_ne_mesto,"Воронежская компания дорого заплатит за то, что пожилым в ней не место",2008-04-21,"В Воронежской области суд встал на сторону бухгалтера, которого не приняли на работу из-за возраста. После долгих разбирательств специалист, которому уже хорошо перевалило за пятый десяток, добился компенсации.",
https://www.1tv.ru/news/2008-04-21/194259-otstavka_v_rukovodstve_sledstvennogo_komiteta_pri_prokurature,Отставка в руководстве Следственного комитета при прокуратуре,2008-04-21,"Освобожден от должности начальник Главного следственного управления Дмитрий Довгий. Как сказал официальный представитель комитета Владимир Маркин, проверка выявила, что Довгий нарушил закон.",
https://www.1tv.ru/news/2008-04-21/194258-lesnoy_pozhar_ostavil_bez_krova_desyatki_zhiteley_amurskoy_oblasti,Лесной пожар оставил без крова десятки жителей Амурской области,2008-04-21,"МЧС стягивает силы и технику в район лесных пожаров в Амурской области. Борьбу с огнeм осложняют аномально тeплая погода и ветер, который быстро разносит пламя. Но причиной пожаров глава МЧС Сергей Шойгу уже назвал человеческий фактор — виноваты, по мнению министра, местные жители, которые решили сжечь на полях сухую траву.",
https://www.1tv.ru/news/2008-04-21/194257-nino_burdzhanadze_zayavila_chto_bolshe_ne_budet_ballotirovatsya_v_deputaty_parlamenta,"Нино Бурджанадзе заявила, что больше не будет баллотироваться в депутаты парламента",2008-04-21,"Нино Бурджанадзе объяснила это трудностями при согласовании предвыборного списка правящей в стране партии. Первое место в нем эксперты отводили как раз Нино Бурджанадзе, которая была избрана спикером парламента в 2001 году и повторно заняла эту должность в 2004-м с полномочиями до мая нынешнего года.",
https://www.1tv.ru/news/2008-04-21/194256-sostoyalsya_telefonnyy_razgovor_prezidentov_rossii_i_gruzii,Состоялся телефонный разговор президентов России и Грузии,2008-04-21,"Владимир Путин обсудил с Михаилом Саакашвили, среди прочего, полет грузинского беспилотного самолета над зоной грузино-абхазского конфликта, сообщает пресс-служба Кремля.",
https://www.1tv.ru/news/2008-04-21/194255-bankrotstvo_vozmozhnyy_vyhod_iz_personalnoy_dolgovoy_yamy,Банкротство: возможный выход из персональной долговой ямы,2008-04-21,"Правительство готовит новый революционный законопроект. Если он вступит в силу, банкротами можно будет признать не только предприятия, но и самых обычных граждан, которые не сумели расплатиться с долгами. Это позволит им избежать конфискации и распродажи своего имущества.",
https://www.1tv.ru/news/2008-04-21/194253-tochka_v_dele_novosibirskogo_voditelya_kotoryy_pyanym_sbil_11_chelovek,"Точка в деле новосибирского водителя, который пьяным сбил 11 человек",2008-04-21,"Пьянство за рулем довело жителя Новосибирска до колонии. Шесть лет лишения свободы получил Вадим Полищук, который прошлым летом сбил на автобусной остановке 11 пешеходов. Двое — умерли в больнице.",
https://www.1tv.ru/news/2008-04-21/194250-mchs_napravlyaet_dopolnitelnye_sily_i_tehniku_dlya_tusheniya_pozharov_v_amurskoy_oblasti,МЧС направляет дополнительные силы и технику для тушения пожаров в Амурской области,2008-04-21,"Борьбу с огнeм осложняют аномально тeплая погода в регионе и ветер, который быстро разносит пламя. Впрочем, по словам главы МЧС Сергея Шойгу, в большинстве пожаров виноваты сами жители, которые опрометчиво жгут сухую траву. В посeлке Екатеринославка это уже обернулось трагедией — накануне там сгорели дотла десятки домов. Один человек погиб, сотни остались без крова.",
