url,title,date_extracted,content,category
https://www.1tv.ru/news/2023-01-01/444604-rossiyane_vstretili_novyy_god_prazdnik_polnyy_radosti_i_bolshih_nadezhd,"Россияне встретили Новый год, праздник, полный радости и больших надежд",2023-01-01,"Большая страна встретила Новый год. Отмечали по-разному: в кругу семьи, в гостях, в путешествиях. В Казани 2023-й встречали на катке, под любимые новогодние фильмы на больших экранах.",
https://www.1tv.ru/news/2023-01-01/444602-informatsionnaya_programma_vremya_otmechaet_55_letie,Информационная программа «Время» отмечает 55-летие,2023-01-01,"От улыбки ребенка до просторов Вселенной. От южных морей до полярного края. От восхода солнца над мысом Дежнева до заката над Балтийской косой — Первый канал показывает нашу страну каждому, кто в ней живет, и рассказывает о большой и великой России всему остальному миру.",
https://www.1tv.ru/news/2023-01-01/444592-vypusk_novostey_v_12_00_ot_01_01_2023,Выпуск новостей в 12:00 от 01.01.2023,2023-01-01,"Смотрите в этом выпуске: жители российских городов встретили 2023 год; особенный праздник у тех, кто встретил Новый год в пути; Владимир Путин поздравил россиян с Новым годом вместе с военными из штаба Южного военного округа; новогоднее обращение президента с особым чувством смотрели бойцы на передовой.",
https://www.1tv.ru/news/2023-01-01/444600-novogodnyaya_programma_pervogo_kanala_pomozhet_sohranit_prazdnichnoe_nastroenie,Новогодняя программа Первого канала поможет сохранить праздничное настроение,2023-01-01,"Новый год вместе с Первым — правильный выбор и отличая традиция. Что сегодня? Море всего! Киномарафон — советские фильмы — не просто наша любовь на все времена, это часть генетического кода огромной страны. «Бриллиантовая рука», «Ирония судьбы», «Любовь и голуби».",
https://www.1tv.ru/news/2023-01-01/444599-novyy_god_yarko_i_veselo_vstretili_na_planete,Новый год ярко и весело встретили на планете,2023-01-01,Как Новый год встречали на планете и у кого праздник ярче? Как всегда отличились в Дубае. Обратный отсчет на самой высокой башне на планете Бурдж-Халифа. Ослепительный эффект. Захватывало дух.,
https://www.1tv.ru/news/2023-01-02/444641-vypusk_programmy_vremya_v_21_00_ot_02_01_2023,Выпуск программы «Время» в 21:00 от 02.01.2023,2023-01-02,"Смотрите в этом выпуск: российские военные уничтожили несколько пунктов дислокации иностранного легиона в зоне СВО; ожесточенные бои за Артемовск продолжаются; российские военные самоотверженно сражаются на передовой; росгвардейцев, отличившихся в ходе специальной военной операции, отметили наградами.",
https://www.1tv.ru/news/2023-01-02/444655-eksklyuzivnye_kadry_iz_pervogo_v_istorii_kino_snyatogo_na_orbite,"Эксклюзивные кадры из первого в истории кино, снятого на орбите",2023-01-02,"«Вызов» — это космическая драма режиссера Клима Шипенко («Холоп», «Салют-7»). По сюжету фильма торакальный хирург Женя за месяц должна подготовиться к космическому полету и отправиться на МКС, чтобы спасти жизнь космонавту.",
https://www.1tv.ru/news/2023-01-02/444643-glavnyy_geroy_polyubivshegosya_detektiva_mazhor_vozvraschaetsya_na_ekrany,Главный герой полюбившегося детектива «Мажор» возвращается на экраны,2023-01-02,"Еще одна премьера — новый сезон детектива «Мажор». Все возможно в новогодние дни. Настоящие герои не умирают. Мажор выжил. И события разворачиваются с новой силой. На экраны выходит четвертый сезон многосерийного, захватывающего детектива.",
https://www.1tv.ru/news/2023-01-02/444645-podkast_lab_smelyy_eksperiment_komandy_pervogo_kanala_v_nochnom_efire,«Подкаст. Лаб» — смелый эксперимент команды Первого канала в ночном эфире,2023-01-02,"Интересный проект в ночном эфире Первого канала. Старт — через несколько часов. Смелый эксперимент. Темы, которые интересуют всех. Плюс музыка, неожиданные повороты сюжетных линий, то, что не входит обычно в рамки привычных телевизионных форматов.",
https://www.1tv.ru/news/2023-01-02/444644-dekan_vysshey_shkoly_televideniya_mgu_vitaliy_tretyakov_otmechaet_70_letie,Декан высшей школы телевидения МГУ Виталий Третьяков отмечает 70-летие,2023-01-02,"Как стать известным журналистом? Ответ на этот вопрос знает Виталий Третьяков. Профессионал с большой буквы. Руководитель высшей школы телевидения МГУ, репортер, политический обозреватель, создатель «Независимой газеты».",
https://www.1tv.ru/news/2023-01-02/444654-posle_anomalnogo_potepleniya_v_moskvu_pridut_anomalnye_morozy,После аномального потепления в Москву придут аномальные морозы,2023-01-02,"Погода не перестает удивлять жителей столичного региона. Сегодня ночью был побит температурный рекорд, который держался 16 лет. Воздух в Москве прогрелся до шести с лишним градусов. Уже днем началось похолодание, и сейчас на улице -3.",
https://www.1tv.ru/news/2023-01-02/444653-reportazhi_pervogo_kanala_pomogli_provesti_gaz_v_selo_berezovka_i_postroit_most_v_rostovskoy_oblasti,Репортажи Первого канала помогли провести газ в село Березовка и построить мост в Ростовской области,2023-01-02,"Пока на Западе решают глобальные вопросы, как выживать зимой при ограниченных поставках топлива из нашей страны, в селе Березовка в Ростовской области благодарят журналистов программы «Время», которые 15 лет назад помогли провести туда тот самый российский газ.",
https://www.1tv.ru/news/2023-01-02/444652-godom_potryaseniy_nazyvayut_nastupivshiy_2023_god_v_mezhdunarodnom_valyutnom_fonde,Годом потрясений называют наступивший 2023 год в Международном валютном фонде,2023-01-02,"В интервью американскому телеканалу SBC глава МВФ Кристалина Георгиева сообщила, что одновременно замедляются темпы роста в Соединенных Штатах, Евросоюзе и Китае. И ситуация будет только ухудшаться.",
https://www.1tv.ru/news/2023-01-02/444651-v_brazilii_traur_proschayutsya_s_velikim_pele,В Бразилии траур — прощаются с великим Пеле,2023-01-02,"Траур и слезы всего футбольного мира. Церемония проходит в штате Сан-Паулу, на домашнем стадионе клуба «Сантос», родном для короля футбола. Тысячи и тысячи людей — многие в футболках национальной сборной и «Сантоса» с легендарной десяткой на спине.",
https://www.1tv.ru/news/2023-01-02/444650-prezident_brazilii_zayavil_o_zhelanii_rasshiryat_svyazi_s_rossiey,Президент Бразилии заявил о желании расширять связи с Россией,2023-01-02,"Бразилия намерена укреплять международное сотрудничество, в том числе в рамках БРИКС, куда входит и Россия. О желании расширять связи с нашей страной заявил избранный президент Бразилии Лула да Силва. Он уже официально вступил в должность главы государства.",
https://www.1tv.ru/news/2023-01-02/444649-ministry_rossiyskogo_pravitelstva_pomogli_ispolnit_zavetnye_mechty_detey,Министры российского правительства помогли исполнить заветные мечты детей,2023-01-02,"Начало января — время чудес. Поверить в них помогает традиционная акция «Елка желаний». Побывать на подводной лодке, заглянуть за кулисы легендарного цирка на Цветном бульваре, отправиться на настоящий новогодний праздник в Кремль.",
https://www.1tv.ru/news/2023-01-02/444631-v_amurskoy_oblasti_sostoyalsya_telemost_mezhdu_voennosluzhaschimi_uchastvuyuschimi_v_svo_i_ih_rodnymi,"В Амурской области состоялся телемост между военнослужащими, участвующими в СВО, и их родными",2023-01-02,"Для участников специальной военной операции особенно важна поддержка родных. Пообщаться с теми, кто остался дома — такую возможность дают телемосты, которые регулярно организует командование для наших бойцов.",
https://www.1tv.ru/news/2023-01-02/444648-rosgvardeytsev_otlichivshihsya_v_hode_spetsialnoy_voennoy_operatsii_otmetili_nagradami,"Росгвардейцев, отличившихся в ходе специальной военной операции, отметили наградами",2023-01-02,"За мужество, отвагу и самоотверженность, проявленные при исполнении воинского долга росгвардейцев, особо отличившихся в ходе СВО, отметили государственными и ведомственными наградами. Орден Мужества, медаль ордена «За заслуги перед Отечеством» II степени, медали «За отвагу», Суворова и Жукова вручили бойцам, которые выполняют задачи в Херсонской и Запорожской областях.",
https://www.1tv.ru/news/2023-01-02/444647-rossiyskie_voennye_samootverzhenno_srazhayutsya_na_peredovoy,Российские военные самоотверженно сражаются на передовой,2023-01-02,Расчет боевой машины под командованием сержанта Никиты Богатырева нанес точный огневой удар по украинской диверсионной группе. Координаты боевиков нашим артиллеристам передали разведчики.,
https://www.1tv.ru/news/2023-01-02/444642-ozhestochennye_boi_za_artemovsk_prodolzhayutsya,Ожесточенные бои за Артемовск продолжаются,2023-01-02,"Артиллерия ВДВ наносит мощные удары по украинским позициям в окрестностях Артемовска. До сотни выстрелов за сутки. Бои за город идут ожесточенные — российские военные теснят украинские формирования вглубь обороны, а боевики сопротивляются, что есть сил — Артемовск для них очень важный логистический узел.",
https://www.1tv.ru/news/2023-01-03/444682-vypusk_programmy_vremya_v_21_00_ot_03_01_2023,Выпуск программы «Время» в 21:00 от 03.01.2023,2023-01-03,"Смотрите в этом выпуске: президент поговорил с 8-летней Агатой Былковой, мечту которой исполнил в рамках акции «Елка желаний»; в новогоднем марафоне добра по традиции участвуют главы регионов и министерств.",
https://www.1tv.ru/news/2023-01-03/444698-nizhniy_novgorod_oderzhal_pobedu_v_konkurse_molodezhnaya_stolitsa_rossii,Нижний Новгород одержал победу в конкурсе «Молодежная столица России»,2023-01-03,"На праздники туда устремились представители других городов, которые боролись за это звание. Это жители Тулы, Калининграда, Мурманска, Нового Уренгоя, Владивостока и Красноярска.",
https://www.1tv.ru/news/2023-01-03/444699-55_let_programme_vremya_kak_nashi_reportazhi_pomogli_proizvoditelyam_robotov_iz_permi_vyyti_na_novuyu_orbitu,55 лет программе «Время»: как наши репортажи помогли производителям роботов из Перми выйти на новую орбиту,2023-01-03,"В эти дни «Времени» исполнилось 55. И эта неделя как раз для воспоминаний о добрых и нужных делах, о которых приятно еще раз рассказать.",
https://www.1tv.ru/news/2023-01-03/444696-v_brazilii_prostilis_s_trehkratnym_chempionom_mira_po_futbolu_pele,В Бразилии простились с трехкратным чемпионом мира по футболу Пеле,2023-01-03,"Его кончина — боль для всего футбольного мира. Ведь легендарных игроков много, но Пеле — один.",
https://www.1tv.ru/news/2023-01-03/444700-na_realizatsiyu_territorialnyh_programm_oms_v_2023_godu_vydelyat_pochti_tri_trilliona_rubley,На реализацию территориальных программ ОМС в 2023 году выделят почти три триллиона рублей,2023-01-03,Почти три триллиона рублей — эта сумма заложена в бюджете России на выполнение различных программ обязательного медицинского страхования.,
https://www.1tv.ru/news/2023-01-03/444687-programmu_lgotnoy_ipoteki_dlya_novyh_regionov_utverdilo_pravitelstvo,Программу льготной ипотеки для новых регионов утвердило правительство,2023-01-03,"Кредит на покупку или строительство жилья по ставке не более двух процентов. Программу льготной ипотеки для Донецкой и Луганской народных республик, Запорожской и Херсонской областей сегодня утвердило правительство.",
https://www.1tv.ru/news/2023-01-03/444686-sozdanie_priborov_dlya_sovremennyh_laboratoriy_vladimir_putin_obsudil_s_ministrom_nauki_i_vysshego_obrazovaniya_valeriem_falkovym,Создание приборов для современных лабораторий Владимир Путин обсудил с министром науки и высшего образования Валерием Фальковым,2023-01-03,"Разглядеть гениев — задача, которую ставит перед собой Министерство науки и высшего образования.. И для этого существуют специальные проекты и программы, чтобы, образно говоря, не пропустить ни одного Ломоносова, в том числе из новых регионов.",
https://www.1tv.ru/news/2023-01-03/444693-novye_imena_geroev_uchastnikov_spetsoperatsii_po_zaschite_donbassa,Новые имена героев — участников спецоперации по защите Донбасса,2023-01-03,"Батальон под командованием капитана Максима Волчка три дня отражал атаки националистов на населенный пункт. Комбат продолжал руководить подчиненными, даже получив тяжелую контузию.",
https://www.1tv.ru/news/2023-01-03/444685-rossiyskie_voennye_unichtozhili_v_dnr_bolee_130_inostrannyh_naemnikov,Российские военные уничтожили в ДНР более 130 иностранных наемников,2023-01-03,"Как сообщили в нашем Минобороны, российские военные уничтожили большое количество украинской боевой техники, штурмовиков и диверсантов ВСУ, а также наемников из так называемого «иностранного легиона».",
https://www.1tv.ru/news/2023-01-03/444695-prezident_podpisal_ukaz_o_dopolnitelnyh_sotsgarantiyah_dlya_uchastnikov_spetsialnoy_voennoy_operatsii,Президент подписал указ о дополнительных соцгарантиях для участников специальной военной операции,2023-01-03,В случае гибели бойца семье выплатят пять миллионов рублей. Компенсация по ранению или контузии — три миллиона.,
https://www.1tv.ru/news/2023-01-03/444684-vladimir_putin_provel_pervyy_mezhdunarodnyy_telefonnyy_razgovor_v_2023_godu,Владимир Путин провел первый международный телефонный разговор в 2023 году,2023-01-03,С президентом Казахстана Касым-Жомартом Токаевым российский лидер обсудил сотрудничество по разным направлениям.,
https://www.1tv.ru/news/2023-01-03/444694-mechty_detey_po_vsey_strane_prodolzhayut_sbyvatsya_v_ramkah_vserossiyskoy_blagotvoritelnoy_aktsii_elka_zhelaniy,Мечты детей по всей стране продолжают сбываться в рамках Всероссийской благотворительной акции «Елка желаний»,2023-01-03,В новогоднем марафоне добра по традиции участвуют главы регионов и министерств.,
https://www.1tv.ru/news/2023-01-03/444683-vladimir_putin_ispolnil_mechtu_devochki_iz_kurganskoy_oblasti_pozhelavshey_pokatatsya_na_olenyah_i_uvidet_severnoe_siyanie,"Владимир Путин исполнил мечту девочки из Курганской области, пожелавшей покататься на оленях и увидеть северное сияние",2023-01-03,Начинаем с новогодних чудес и заветных желаний. Они обязательно сбудутся. Как у восьмилетней Агаты Былковой из Курганской области.,
https://www.1tv.ru/news/2023-01-03/444674-vypusk_novostey_v_18_00_ot_03_01_2023,Выпуск новостей в 18:00 от 03.01.2023,2023-01-03,Смотрите в этом выпуске: президент поговорил по телефону с 8-летней Агатой Былковой- участницей благотворительной акции «Елка желаний»; Владимир Путин поговорил по телефону с президентом Казахстана Касым-Жомартом Токаевым.,
https://www.1tv.ru/news/2023-01-03/444680-v_moskve_mchs_ob_yavilo_ekstrennoe_preduprezhdenie_iz_za_nepogody,В Москве МЧС объявило экстренное предупреждение из-за непогоды,2023-01-03,"Столицу накрыло мокрым снегом, а затем ледяным дождем. На дорогах очень скользко, водителям советуют снизить скорость, увеличить дистанцию и парковаться подальше от деревьев.",
https://www.1tv.ru/news/2023-01-04/444732-vypusk_programmy_vremya_v_21_00_ot_04_01_2023,Выпуск программы «Время» в 21:00 от 04.01.2023,2023-01-04,Смотрите в этом выпуске: фрегат «Адмирал Горшков» отправился в дальний морской поход; последние данные о ходе спецоперации от Минобороны РФ.,
https://www.1tv.ru/news/2023-01-04/444744-deti_iz_luganskoy_narodnoy_respubliki_pobyvali_na_kremlevskoy_elke,Дети из Луганской народной республики побывали на Кремлевской елке,2023-01-04,Прикоснуться к новогоднему волшебству смогли 260 детей из Луганской народной республики. Они приехали в Москву на Кремлевскую елку.,
https://www.1tv.ru/news/2023-01-04/444734-novye_istorii_o_tom_kak_sbyvayutsya_detskie_mechty_v_ramkah_blagotvoritelnoy_aktsii_elka_zhelaniy,"Новые истории о том, как сбываются детские мечты в рамках благотворительной акции «Елка желаний»",2023-01-04,Десятилетний Игорь из Орловской области вместе с министром финансов Антоном Силуановым побывал на экскурсии на киностудии «Союзмультфильм».,
https://www.1tv.ru/news/2023-01-04/444735-100_let_nazad_nashi_uchenye_sovershili_otkrytiya_bez_kotoryh_nevozmozhno_predstavit_sovremennuyu_zhizn,"100 лет назад наши ученые совершили открытия, без которых невозможно представить современную жизнь",2023-01-04,"В наступившем году исполняется сто лет сразу нескольким изобретениям наших соотечественников, без которых невозможно представить современную жизнь.",
https://www.1tv.ru/news/2023-01-04/444745-moskva_otreagirovala_na_zayavlenie_glavy_minkulta_litvy_kotoryy_podderzhal_ideyu_boykotirovat_russkuyu_kulturu,"Москва отреагировала на заявление главы Минкульта Литвы, который поддержал идею бойкотировать русскую культуру",2023-01-04,Сейчас об опасных процессах в мировой политике. Когда-то в тридцатых годах прошлого века в одной известной стране решили отменить культуру.,
https://www.1tv.ru/news/2023-01-04/444741-v_ssha_do_sih_por_ne_izbran_spiker_palaty_predstaviteley,В США до сих пор не избран спикер Палаты представителей,2023-01-04,"Споры на Капитолийском холме идут потому, что по итогам ноябрьских выборов в Конгресс Республиканская партия получила контроль над нижней палатой.",
https://www.1tv.ru/news/2023-01-04/444736-ne_stalo_ruslana_hasbulatova,Не стало Руслана Хасбулатова,2023-01-04,"Последний председатель Верховного совета РСФСР скончался на 81-м году жизни. Ближайший соратник Бориса Ельцина, затем один из самых ярых его политических противников.",
https://www.1tv.ru/news/2023-01-04/444743-glava_minpromtorga_denis_manturov_sovershil_polet_na_noveyshem_rossiyskom_samolete_ms_21,Глава Минпромторга Денис Мантуров совершил полет на новейшем российском самолете МС-21,2023-01-04,Министр промышленности и торговли прилетел на лайнере в Ульяновск. Там Мантуров ознакомился с работой предприятия Объединенной авиастроительной корпорации «Ростеха».,
https://www.1tv.ru/news/2023-01-04/444730-o_tom_kak_sozdat_komfortnuyu_sredu_dlya_izobretateley_mihail_mishustin_govoril_s_rukovoditelem_rospatenta_yuriem_zubovym,"О том, как создать комфортную среду для изобретателей, Михаил Мишустин говорил с руководителем Роспатента Юрием Зубовым",2023-01-04,"Как защитить интеллектуальную собственность наших граждан даже в недружественных странах, Михаил Мишустин обсудил это с главой Роспатента Юрием Зубовым.",
https://www.1tv.ru/news/2023-01-04/444740-55_let_programme_vremya_kak_slozhilas_sudba_synovey_polka_geroev_nashih_reportazhey,55 лет программе «Время»: как сложилась судьба «сыновей полка» — героев наших репортажей,2023-01-04,"Словосочетание «сын полка» многие знают благодаря Валентину Катаеву и его одноименной повести, написанной в сорок четвертом. В годы Великой Отечественной случаев, когда красноармейцы воспитывали сирот или беспризорников, было не счесть.",
https://www.1tv.ru/news/2023-01-04/444742-sbu_vozbudila_delo_v_otnoshenii_byvshey_veduschey_telekanala_newsone_diany_panchenko,СБУ возбудила дело в отношении бывшей ведущей телеканала NewsOne Дианы Панченко,2023-01-04,"СБУ возбудила уголовное дело в отношении известной украинской журналистки Дианы Панченко из-за ее фильма «Из Киева на Донбасс», который она разместила на своем YouTube-канале.",
https://www.1tv.ru/news/2023-01-04/444737-novye_primery_muzhestva_i_geroizma_rossiyskih_boytsov_v_zone_spetsoperatsii,Новые примеры мужества и героизма российских бойцов в зоне спецоперации,2023-01-04,"Ефрейтор Илья Брылев, двигаясь в колонне, обнаружил засаду националистов и, заняв выгодную позицию, атаковал диверсантов. Ефрейтор уничтожил пулеметный расчет.",
https://www.1tv.ru/news/2023-01-04/444728-nashi_ukrepleniya_na_levom_beregu_dnepra_nadezhnyy_zaslon_ot_ukrainskih_natsionalistov,Наши укрепления на левом берегу Днепра — надежный заслон от украинских националистов,2023-01-04,"Теперь о том, как проходит специальная военная операция. В Херсонской области наши бойцы успешно отражают атаки украинских диверсионных групп и штурмовиков.",
https://www.1tv.ru/news/2023-01-04/444729-prezidenty_rossii_i_uzbekistana_namereny_naraschivat_vzaimodeystvie_dvuh_stran,Президенты России и Узбекистана намерены наращивать взаимодействие двух стран,2023-01-04,"Союзничество и стратегическое партнерство, рост товарооборота и взаимовыгодное сотрудничество, в том числе в энергетике, — темы телефонного разговора Владимира Путина с президентом Узбекистана Шавкатом Мирзиеевым.",
https://www.1tv.ru/news/2023-01-04/444727-na_boevuyu_sluzhbu_vyshel_odin_iz_samyh_sovremennyh_korabley_vmf_rf_fregat_admiral_gorshkov,На боевую службу вышел один из самых современных кораблей ВМФ РФ — фрегат «Адмирал Горшков»,2023-01-04,"Важный день для российского Военно-морского флота. В дальний поход — в Атлантический и Индийский океаны — отправился фрегат «Адмирал Горшков», впервые с гиперзвуковым комплексом «Циркон» на борту.",
https://www.1tv.ru/news/2023-01-05/444773-vypusk_programmy_vremya_v_21_00_ot_05_01_2023,Выпуск программы «Время» в 21:00 от 05.01.2023,2023-01-05,Смотрите в этом выпуске: Владимир Путин поручил ввести режим прекращения огня по всей линии соприкосновения в зоне специальной военной операции; российские военные теснят националистов в боях за Артемовск — кадры с передовой; подробности встречи президента с главой Карачаево-Черкесии; Владимир Путин в рамках акции «Елка желаний» помог устроить экскурсию в Академию РВСН;,
https://www.1tv.ru/news/2023-01-05/444785-ko_dnyu_rozhdeniya_adriano_chelentano_pervyy_kanal_pokazyvaet_televersiyu_ego_kontserta_v_moskve,Ко дню рождения Адриано Челентано Первый канал показывает телеверсию его концерта в Москве,2023-01-05,"Его манера игры завораживала, песни сразу становились хитами. Некоторые фильмы не сходили с экранов месяцами — люди шли и шли на любимого актера.",
https://www.1tv.ru/news/2023-01-05/444784-minoborony_organizovalo_novogodnyuyu_programmu_dlya_semey_voennosluzhaschih_iz_raznyh_gorodov,Минобороны организовало новогоднюю программу для семей военнослужащих из разных городов,2023-01-05,"Музеи, выставки, спектакли и самая желанная сказка в праздники — «Щелкунчик» в Большом театре.",
https://www.1tv.ru/news/2023-01-05/444783-mihail_mishustin_prizval_dobitsya_tehnologicheskoy_nezavisimosti_rf_v_blizhayshie_gody,Михаил Мишустин призвал добиться технологической независимости РФ в ближайшие годы,2023-01-05,"Главная задача — искать и находить новые и более эффективные формы взаимодействия государства, науки и бизнеса.",
https://www.1tv.ru/news/2023-01-05/444782-v_rige_zaderzhan_shef_redaktor_rossiyskogo_informatsionnogo_agentstva_sputnik_litva,В Риге задержан шеф-редактор российского информационного агентства Sputnik Литва,2023-01-05,Его обвиняют в нарушении санкций и в шпионаже. Журналисту может грозить до 20 лет лишения свободы. Касем — гражданин Латвии.,
https://www.1tv.ru/news/2023-01-05/444781-sotsialno_ekonomicheskoe_razvitie_karachaevo_cherkesii_vladimir_putin_obsudil_s_glavoy_respubliki,Социально-экономическое развитие Карачаево-Черкесии Владимир Путин обсудил с главой республики,2023-01-05,"У региона большой потенциал: в туризме, аграрном секторе, энергетике и промышленности. Хватает и проблем.",
https://www.1tv.ru/news/2023-01-05/444780-ministry_i_vitse_premiery_aktivno_uchastvuyut_v_blagotvoritelnoy_aktsii_elka_zhelaniy,Министры и вице-премьеры активно участвуют в благотворительной акции «Елка желаний»,2023-01-05,Виктория Абрамченко подарила семилетнему Никите из Иркутской области мобильный телефон — первый в его жизни.,
https://www.1tv.ru/news/2023-01-05/444774-prezident_v_ramkah_aktsii_elka_zhelaniy_pomog_malenkomu_davidu_pobyvat_v_akademii_rvsn,Президент в рамках акции «Елка желаний» помог маленькому Давиду побывать в Академии РВСН,2023-01-05,Еще одну детскую мечту исполнил Владимир Путин. Семилетний Давид из Ставропольского края очень хотел отправиться в Москву.,
https://www.1tv.ru/news/2023-01-05/444779-novye_imena_voennosluzhaschih_kotorye_v_hode_svo_sovershayut_geroicheskie_postupki,"Новые имена военнослужащих, которые в ходе СВО совершают героические поступки",2023-01-05,Мичман Дамба Дашидоржиев с товарищами шесть часов отбивал атаки превосходящих сил националистов. Лично подавил огневую точку ВСУ.,
https://www.1tv.ru/news/2023-01-05/444778-v_minoborony_rf_soobschili_o_polozhenii_del_na_raznyh_napravleniyah_voennoy_spetsoperatsii,В Минобороны РФ сообщили о положении дел на разных направлениях военной спецоперации,2023-01-05,"В Николаевской области уничтожена американская артиллерийская система М777, в Запорожской — выведены из строя несколько гаубиц других моделей.",
https://www.1tv.ru/news/2023-01-05/444777-kadry_s_peredovoy_gde_v_hode_boev_za_artemovsk_rossiyskie_voennye_tesnyat_natsionalistov,"Кадры с передовой, где в ходе боев за Артемовск российские военные теснят националистов",2023-01-05,"Украинские формирования ожесточенно сопротивляются, несут огромные потери, но, бросают в атаку все новые силы.",
